1,0.0,0.0
1,-0.05570896362475432,0.08390710347474352
1,-0.9821013994866142,-1.2523408597985772
1,-0.9938540063182969,-2.8595309419978348
5,-2.6571541790965396,-2.643694867206683
62,-2.650461272145568,-3.656871310734979
31,-2.3486230935651804,-2.9339572222977286
31,-2.3568849437820956,-2.879058048105521
9,-2.429041508767517,-3.2040031353611447
21,-3.027381456518693,-1.531905092410265
68,-2.873996733716203,-1.763220709606978
4,-2.645042137902141,-1.9106108514595368
3,-3.3951325797182283,-1.5947242004644677
13,-2.464402835001457,-2.441374905623464
27,-3.0570588697672934,-1.617346944723462
60,-2.6293689229161403,-2.0695682460643323
4,-3.209146605241398,-1.5738691346229028
48,-2.8828594705020576,-1.7386713142398675
16,-2.5228251142477838,-2.317415709379022
63,-2.4252833964072025,-2.485279187872295
21,-2.3943399973260417,-2.8490235220688565
57,-2.6087800277198028,-2.021975146582012
58,-3.278856806826396,-1.4864140050555732
13,-3.269444290329498,-1.5631300144049256
6,-3.087954892629981,-1.5914666579218948
4,-2.762572899949146,-1.8991795221907932
3,-2.6998636045023474,-1.9633678708444382
58,-2.801276201611512,-1.8670450482180112
10,-2.5336370132548613,-2.268424980016027
41,-2.505452703556005,-2.2619528491248
