1,0.0,0.0
1,-0.3577028518287986,0.9796061638443991
1,-0.03490953839615857,1.4544689824340526
2,-0.910839014988992,1.589974928880987
7,-1.1238138197918897,1.616066566235674
4,-0.1048090756648683,3.189747965639462
5,-0.2495453173273887,2.706611463404856
8,-0.39880113485326774,2.6252147653815396
37,-0.5079569299700941,2.529971415161692
30,-0.3138213771046584,2.691435558260895
27,-0.46308457191383146,2.645975973552217
1,-0.5510777640447169,2.652815129901037
190,-0.6856368358404896,2.5134708544546442
20,-0.5992121819906133,2.537004949631257
26,-0.20139690307383157,2.726871109102934
23,-0.4622459476819406,2.702141975019625
9,-0.8801311197904969,2.4067372535564506
88,-0.8041342317351678,2.4713380444548667
2,-0.475435881335911,2.624429176566003
134,-0.6793182391310223,2.5117005746538763
5,-0.43345338549337575,2.5661262023886064
78,-0.4062006954502943,2.572813532594593
8,-0.9122728093619501,2.4049359737730582
11,-0.7614301571378199,2.442401060171011
283,-0.6160373332741956,2.5643004260261346
