File opening
1,Rejected,4.641706080722204,4.482772900638778
2,Rejected,4.641706080722204,4.482772900638778
3,Accepted,5.783451112464221,3.4346370076252146
4,Rejected,5.783451112464221,3.4346370076252146
5,Rejected,5.783451112464221,3.4346370076252146
6,Rejected,5.783451112464221,3.4346370076252146
7,Rejected,5.783451112464221,3.4346370076252146
8,Rejected,5.783451112464221,3.4346370076252146
9,Rejected,5.783451112464221,3.4346370076252146
10,Rejected,5.783451112464221,3.4346370076252146
11,Rejected,5.783451112464221,3.4346370076252146
12,Rejected,5.783451112464221,3.4346370076252146
13,Rejected,5.783451112464221,3.4346370076252146
14,Rejected,5.783451112464221,3.4346370076252146
15,Rejected,5.783451112464221,3.4346370076252146
16,Rejected,5.783451112464221,3.4346370076252146
17,Accepted,5.711676863390343,3.6862154358679384
18,Rejected,5.711676863390343,3.6862154358679384
19,Rejected,5.711676863390343,3.6862154358679384
20,Accepted,5.011720622346655,5.392267946667129
21,Rejected,5.011720622346655,5.392267946667129
22,Rejected,5.011720622346655,5.392267946667129
23,Rejected,5.011720622346655,5.392267946667129
24,Rejected,5.011720622346655,5.392267946667129
25,Rejected,5.011720622346655,5.392267946667129
26,Rejected,5.011720622346655,5.392267946667129
27,Rejected,5.011720622346655,5.392267946667129
28,Rejected,5.011720622346655,5.392267946667129
29,Rejected,5.011720622346655,5.392267946667129
30,Rejected,5.011720622346655,5.392267946667129
31,Rejected,5.011720622346655,5.392267946667129
32,Rejected,5.011720622346655,5.392267946667129
33,Rejected,5.011720622346655,5.392267946667129
34,Rejected,5.011720622346655,5.392267946667129
35,Rejected,5.011720622346655,5.392267946667129
36,Rejected,5.011720622346655,5.392267946667129
37,Rejected,5.011720622346655,5.392267946667129
38,Rejected,5.011720622346655,5.392267946667129
39,Rejected,5.011720622346655,5.392267946667129
40,Rejected,5.011720622346655,5.392267946667129
41,Rejected,5.011720622346655,5.392267946667129
42,Rejected,5.011720622346655,5.392267946667129
43,Rejected,5.011720622346655,5.392267946667129
44,Rejected,5.011720622346655,5.392267946667129
45,Rejected,5.011720622346655,5.392267946667129
46,Rejected,5.011720622346655,5.392267946667129
47,Rejected,5.011720622346655,5.392267946667129
48,Rejected,5.011720622346655,5.392267946667129
49,Rejected,5.011720622346655,5.392267946667129
50,Rejected,5.011720622346655,5.392267946667129
51,Rejected,5.011720622346655,5.392267946667129
52,Accepted,4.860946006932656,5.121684474222217
53,Rejected,4.860946006932656,5.121684474222217
54,Rejected,4.860946006932656,5.121684474222217
55,Rejected,4.860946006932656,5.121684474222217
56,Rejected,4.860946006932656,5.121684474222217
57,Accepted,4.537732952060636,7.474420906589785
58,Rejected,4.537732952060636,7.474420906589785
59,Rejected,4.537732952060636,7.474420906589785
60,Rejected,4.537732952060636,7.474420906589785
61,Rejected,4.537732952060636,7.474420906589785
62,Rejected,4.537732952060636,7.474420906589785
63,Rejected,4.537732952060636,7.474420906589785
64,Rejected,4.537732952060636,7.474420906589785
65,Rejected,4.537732952060636,7.474420906589785
66,Rejected,4.537732952060636,7.474420906589785
67,Rejected,4.537732952060636,7.474420906589785
68,Rejected,4.537732952060636,7.474420906589785
69,Rejected,4.537732952060636,7.474420906589785
70,Rejected,4.537732952060636,7.474420906589785
71,Rejected,4.537732952060636,7.474420906589785
72,Rejected,4.537732952060636,7.474420906589785
73,Rejected,4.537732952060636,7.474420906589785
74,Accepted,4.516244430908303,7.951209512005557
75,Rejected,4.516244430908303,7.951209512005557
76,Rejected,4.516244430908303,7.951209512005557
77,Accepted,4.481830290122789,7.946037300599387
78,Rejected,4.481830290122789,7.946037300599387
79,Rejected,4.481830290122789,7.946037300599387
80,Rejected,4.481830290122789,7.946037300599387
81,Rejected,4.481830290122789,7.946037300599387
82,Rejected,4.481830290122789,7.946037300599387
83,Rejected,4.481830290122789,7.946037300599387
84,Rejected,4.481830290122789,7.946037300599387
85,Rejected,4.481830290122789,7.946037300599387
86,Rejected,4.481830290122789,7.946037300599387
87,Rejected,4.481830290122789,7.946037300599387
88,Rejected,4.481830290122789,7.946037300599387
89,Rejected,4.481830290122789,7.946037300599387
90,Rejected,4.481830290122789,7.946037300599387
91,Rejected,4.481830290122789,7.946037300599387
92,Rejected,4.481830290122789,7.946037300599387
93,Rejected,4.481830290122789,7.946037300599387
94,Rejected,4.481830290122789,7.946037300599387
95,Rejected,4.481830290122789,7.946037300599387
96,Rejected,4.481830290122789,7.946037300599387
97,Rejected,4.481830290122789,7.946037300599387
98,Rejected,4.481830290122789,7.946037300599387
99,Rejected,4.481830290122789,7.946037300599387
100,Rejected,4.481830290122789,7.946037300599387
1,PreRejected,4.481830290122789,7.946037300599387
2,PreRejected,4.481830290122789,7.946037300599387
3,PreRejected,4.481830290122789,7.946037300599387
4,PreRejected,4.481830290122789,7.946037300599387
5,PreRejected,4.481830290122789,7.946037300599387
6,Accepted,4.22603886760683,9.687447324161571
7,PreRejected,4.22603886760683,9.687447324161571
8,PreRejected,4.22603886760683,9.687447324161571
9,PreRejected,4.22603886760683,9.687447324161571
10,PreRejected,4.22603886760683,9.687447324161571
11,PreRejected,4.22603886760683,9.687447324161571
12,PreRejected,4.22603886760683,9.687447324161571
13,PreRejected,4.22603886760683,9.687447324161571
14,PreRejected,4.22603886760683,9.687447324161571
15,PreRejected,4.22603886760683,9.687447324161571
16,Accepted,4.2560170668299016,7.317551651474163
17,PreRejected,4.2560170668299016,7.317551651474163
18,PreRejected,4.2560170668299016,7.317551651474163
19,PreRejected,4.2560170668299016,7.317551651474163
20,PreRejected,4.2560170668299016,7.317551651474163
21,Accepted,4.808622479215147,6.5707101388676366
22,PreRejected,4.808622479215147,6.5707101388676366
23,PreRejected,4.808622479215147,6.5707101388676366
24,PreRejected,4.808622479215147,6.5707101388676366
25,PreRejected,4.808622479215147,6.5707101388676366
26,PreRejected,4.808622479215147,6.5707101388676366
27,PreRejected,4.808622479215147,6.5707101388676366
28,PreRejected,4.808622479215147,6.5707101388676366
29,PreRejected,4.808622479215147,6.5707101388676366
30,PreRejected,4.808622479215147,6.5707101388676366
31,PreRejected,4.808622479215147,6.5707101388676366
32,PreRejected,4.808622479215147,6.5707101388676366
33,PreRejected,4.808622479215147,6.5707101388676366
34,PreRejected,4.808622479215147,6.5707101388676366
35,PreRejected,4.808622479215147,6.5707101388676366
36,PreRejected,4.808622479215147,6.5707101388676366
37,PreRejected,4.808622479215147,6.5707101388676366
38,PreRejected,4.808622479215147,6.5707101388676366
39,PreRejected,4.808622479215147,6.5707101388676366
40,PreRejected,4.808622479215147,6.5707101388676366
41,PreRejected,4.808622479215147,6.5707101388676366
42,PreRejected,4.808622479215147,6.5707101388676366
43,PreRejected,4.808622479215147,6.5707101388676366
44,PreRejected,4.808622479215147,6.5707101388676366
45,PreRejected,4.808622479215147,6.5707101388676366
46,PreRejected,4.808622479215147,6.5707101388676366
47,PreRejected,4.808622479215147,6.5707101388676366
48,Accepted,4.42086427825497,6.710320218620712
49,PreRejected,4.42086427825497,6.710320218620712
50,PreRejected,4.42086427825497,6.710320218620712
51,PreRejected,4.42086427825497,6.710320218620712
52,PreRejected,4.42086427825497,6.710320218620712
53,PreRejected,4.42086427825497,6.710320218620712
54,PreRejected,4.42086427825497,6.710320218620712
55,PreRejected,4.42086427825497,6.710320218620712
56,PreRejected,4.42086427825497,6.710320218620712
57,PreRejected,4.42086427825497,6.710320218620712
58,PreRejected,4.42086427825497,6.710320218620712
59,PreRejected,4.42086427825497,6.710320218620712
60,PreRejected,4.42086427825497,6.710320218620712
61,PreRejected,4.42086427825497,6.710320218620712
62,PreRejected,4.42086427825497,6.710320218620712
63,PreRejected,4.42086427825497,6.710320218620712
64,PreRejected,4.42086427825497,6.710320218620712
65,PreRejected,4.42086427825497,6.710320218620712
66,PreRejected,4.42086427825497,6.710320218620712
67,Accepted,4.412119557980559,6.132424434208851
68,PreRejected,4.412119557980559,6.132424434208851
69,Accepted,4.84414922920376,4.740113250186148
70,PreRejected,4.84414922920376,4.740113250186148
71,PreRejected,4.84414922920376,4.740113250186148
72,PreRejected,4.84414922920376,4.740113250186148
73,PreRejected,4.84414922920376,4.740113250186148
74,PreRejected,4.84414922920376,4.740113250186148
75,PreRejected,4.84414922920376,4.740113250186148
76,PreRejected,4.84414922920376,4.740113250186148
77,PreRejected,4.84414922920376,4.740113250186148
78,PreRejected,4.84414922920376,4.740113250186148
79,PreRejected,4.84414922920376,4.740113250186148
80,PreRejected,4.84414922920376,4.740113250186148
81,PreRejected,4.84414922920376,4.740113250186148
82,PreRejected,4.84414922920376,4.740113250186148
83,PreRejected,4.84414922920376,4.740113250186148
84,PreRejected,4.84414922920376,4.740113250186148
85,PreRejected,4.84414922920376,4.740113250186148
86,Accepted,5.205055020902527,4.681826798440223
87,PreRejected,5.205055020902527,4.681826798440223
88,PreRejected,5.205055020902527,4.681826798440223
89,PreRejected,5.205055020902527,4.681826798440223
90,PreRejected,5.205055020902527,4.681826798440223
91,PreRejected,5.205055020902527,4.681826798440223
92,PreRejected,5.205055020902527,4.681826798440223
93,PreRejected,5.205055020902527,4.681826798440223
94,PreRejected,5.205055020902527,4.681826798440223
