,0,1,2
0,-0.005314520034106921,9.043685256821476,10.702235039512152
1,-0.005616456868514551,8.762573287353792,9.350044093414557
2,-0.005633165036628952,8.812639702775073,9.071688029092416
3,-0.005502535841204959,8.953759302747653,9.510397967988947
4,-0.00559368570155068,9.064596162230655,8.580971286686303
5,-0.006093028618624139,7.99533132253614,8.910804124903636
6,-0.0060548525736037065,7.966416682056541,9.275805271673693
7,-0.006469702668233485,7.400018077684375,8.91489673887839
8,-0.006236877891272724,7.558956634729486,9.797192190785532
9,-0.0059364711693395515,7.865070116518959,10.696977742094582
10,-0.0064130067903246804,7.475947026260216,8.948258346225165
11,-0.006326948751544787,7.260958066368096,10.754158664378286
12,-0.00661344909584914,7.120099379150571,9.282164370526909
13,-0.00683505494558983,6.767878444610616,9.658660706659925
14,-0.006316994926361707,7.686816794299132,8.68953121375529
15,-0.00655527486145808,7.055666045032023,10.077415007452913
16,-0.006744428845062435,6.808047476617969,10.111291831898663
17,-0.005617491002227424,8.67907403550946,9.639456732559818
18,-0.006486625640644998,7.200760775938699,9.77446341356736
19,-0.006645943803533903,6.95376613719001,9.974603582361464
20,-0.006366716957236437,7.411008844383598,9.566250013758124
21,-0.006827058498300963,6.759677131482676,9.769775187126115
22,-0.006489193816120426,7.2566584222245885,9.458761888855303
23,-0.00601982534411399,7.852837571239341,10.044344226604641
24,-0.006143987461446777,7.775490461425341,9.461521568704836
25,-0.006899602984604108,6.683262805491906,9.700666879384123
26,-0.006057716911330937,7.802217103569914,9.988886179576234
27,-0.0056449308656574835,8.531623314431815,10.003851030057197
28,-0.005478990660857669,8.87511717019558,9.970532436698246
29,-0.006053945397409105,7.754464869624096,10.262542481143742
30,-0.00541518219549365,8.764005921040866,11.000451559442649
31,-0.00637825070346352,7.405721355824539,9.508609294706208
32,-0.00607525957941348,7.82891662841177,9.725168257775541
33,-0.006607491543136021,7.122693797928031,9.310088680724709
34,-0.005690102523643546,8.4001159186674,10.196769800036176
35,-0.005886780000586966,8.059943853096698,10.128493055179208
36,-0.006878307124224048,6.720555499642521,9.62715020850278
37,-0.006273464246450923,7.452949232848251,10.065230373821093
38,-0.00587634774846622,8.142035702205849,9.837717245737176
39,-0.006089127377622914,7.684208026340054,10.339218992405431
40,-0.00660406873603819,7.018300716795062,9.91359305334035
41,-0.006366230247032822,7.327189376216868,10.013570203229365
42,-0.0059584229174030655,8.044859516706502,9.637170391562652
43,-0.0055472638370076205,8.751964385183966,9.900900044471967
44,-0.0059578635516790565,8.066732693857524,9.548243775931212
45,-0.005990841149151169,7.849562300328779,10.300742869403717
46,-0.006738741631715795,6.743830307522057,10.610273257024947
47,-0.0057892309659286325,8.2061680298555,10.250122824599401
48,-0.005969913728587047,7.914964791348923,10.145666547211814
49,-0.006134278951254291,7.5545550530757435,10.68023400451294
50,-0.005949853417776076,7.86713093968052,10.564699381666722
51,-0.006188004792105445,7.42815807130002,10.968309022140424
52,-0.005804407978512834,7.968107635121888,11.382818985247901
53,-0.0062523150354235855,7.295057609013158,11.2425395639246
54,-0.00605775541780296,7.477146574360176,11.99071553321496
55,-0.0057502668845095676,8.272217501780723,10.270985491538605
56,-0.006563914857439411,6.880725726274193,11.22174910164832
57,-0.006684807946219032,6.657564195969372,11.88080526912614
58,-0.006089461651731654,7.636709884085219,10.602474885745051
59,-0.005508325417107927,8.584911503245893,10.963022391089726
60,-0.0064294937046237,7.059353756411745,11.186756198151983
61,-0.006367083944662148,7.378010456682439,9.732072799788408
62,-0.006807223014019337,6.774782715386622,9.827120200167577
63,-0.0064654696974995735,7.314192862506462,9.33915059298493
64,-0.0072189783864291665,6.469479858267858,8.787155092964294
65,-0.00599209755701207,8.051028998559946,9.368152933818699
66,-0.005683183806335054,8.630495293323659,9.341421491858863
67,-0.005712901063754397,8.38096170587691,10.0930643190567
68,-0.00603281819186801,7.885038462970612,9.788752278580324
69,-0.006309143377360521,7.48124886384192,9.640514561009661
70,-0.00614528075183883,7.906074226761782,8.91524761376122
71,-0.005724747436689424,8.510464438329144,9.481135947370394
72,-0.0065381770839042196,7.128815570295545,9.782161440110203
73,-0.00618586026537312,7.764753503933192,9.215948189538109
74,-0.006494196441842984,7.2295309257208284,9.562877652359811
75,-0.005988128874368161,8.356800980074159,8.329080968282163
76,-0.006308523237953988,7.442801259394055,9.84176263002032
77,-0.006618268951190221,7.073806052466436,9.491116854613773
78,-0.005933093073238831,7.979888418531107,10.13147210859396
79,-0.006261322581975094,7.501724135297325,9.90121171885148
80,-0.006230812851424739,7.707157172671329,9.156130186737798
81,-0.006124285542040229,7.7981689925115045,9.50234768573391
82,-0.006254393959220401,7.562329570960057,9.648005846880274
83,-0.006111220145647182,7.801828687508846,9.58107902129236
84,-0.005722783386564083,8.503495616178924,9.521399115408919
85,-0.006165700183753191,7.5910285058197084,10.198602389101707
86,-0.006368697268696157,7.310594193324566,10.087517175211199
87,-0.006475936840658473,7.312455884385493,9.275055886602203
88,-0.00641532101837502,7.153216113390056,10.657128467925316
89,-0.006127805907725282,7.763201605109904,9.63521365443759
90,-0.006058153773336663,7.961325870683173,9.27380146574643
91,-0.006570862946574808,7.002195963174607,10.284678701546135
92,-0.006234447360667748,7.703247603541566,9.14832274595345
93,-0.0063973540884474985,7.468529183767689,9.082420253532195
94,-0.006196570684918719,7.797357182633225,9.01063988849539
95,-0.006934210551281516,6.850522674887601,8.560613739953519
96,-0.006063541518065506,8.03020778798647,8.969093723594113
97,-0.006561513849288269,7.212304159265648,9.177235778566773
98,-0.005753681101330975,8.627548498535766,8.883271046737285
99,-0.006103014829962909,7.794299603592228,9.676372598534288
100,-0.006013330032055051,7.743091097778449,10.680995171495086
101,-0.006132402441843884,7.880508849275152,9.098674547499323
102,-0.006431269626388602,7.400395747254016,9.164403913932912
103,-0.00589352831597923,8.37811411008683,8.817840232296625
104,-0.005961181901041476,8.38380274752306,8.399006157832494
105,-0.0067382401784159066,6.939363268325029,9.36830520238425
106,-0.0062589960967777275,7.8352217841402165,8.486567492861369
107,-0.0057279218321796485,8.611914693593798,9.100907017141814
108,-0.00590037059570178,8.296226577556903,9.056374174551133
109,-0.005877786978671477,8.26355963321421,9.329813056872469
110,-0.005507829381620078,9.206599398420995,8.712840185994818
111,-0.0061509343122278515,7.661505042115998,9.949578331936387
112,-0.006002270672382616,7.78402276508961,10.55110310725474
113,-0.0061411876296393626,7.5105666536241165,10.886395067895183
114,-0.006395618276094295,7.174186258283672,10.697066927636143
115,-0.005973960402277548,7.730142941734042,11.132672568113714
116,-0.005984161475477879,7.719859059953132,11.095726620943546
117,-0.006666637558944291,6.755836539130555,11.201905399870713
118,-0.005599048092802505,8.413011499334804,10.948903747265044
119,-0.006197832554007921,7.509360661133764,10.381497476572466
120,-0.005557956234254027,8.627264957130237,10.319733386252375
121,-0.006172117468072404,7.499003588806316,10.670508225550401
122,-0.006067730867728276,7.517013621999297,11.58428958806854
123,-0.006261118367104744,7.365632101779136,10.684622518294994
124,-0.0066397952694402605,6.843017341837128,10.778124093429277
125,-0.006464009897147661,6.9720713632025815,11.516412423502873
126,-0.00675156027415684,6.726041892498952,10.627300885337597
127,-0.006160466872457044,7.526560364688047,10.610202988491022
128,-0.0058464883612914815,8.007355866865655,10.745344548200361
129,-0.006143034331887908,7.584970670821492,10.424947061378944
130,-0.006250417355104184,7.482122454605312,10.09309455267141
131,-0.006290078500239478,7.366349904761508,10.42220897889972
132,-0.006862870738659369,6.740829290041646,9.617182252040113
133,-0.0065180876791502956,7.0578758250704725,10.374525885950149
134,-0.005942606069104376,7.959786481821942,10.150846281710463
135,-0.006330488528507207,7.384432932855054,9.982127518741274
136,-0.006571501726175072,7.059909631971247,9.922060187283085
137,-0.006163205120337436,7.796819772957969,9.234962319728059
138,-0.005947081947146652,8.101459942581137,9.482004821869884
139,-0.006098777072186453,7.834818044098741,9.524170765466248
140,-0.006025897395959509,7.99584098760944,9.356573115225617
141,-0.006045555160348887,8.10588521236684,8.807240146434172
142,-0.006193972584105537,7.6701077934772055,9.57955210020215
143,-0.005619602032867503,8.657265714946174,9.70511710732857
144,-0.006224793459263544,7.501769182051956,10.19598613778509
145,-0.006802496012069111,6.896498743745301,9.157816162260342
146,-0.006805558394524049,6.83534886402515,9.474206558713691
147,-0.006033763951623961,7.990311520885149,9.324320742868418
148,-0.005438119574678974,8.945584979724913,10.031237047828471
149,-0.00660121250127516,7.023993475494361,9.902015412134379
150,-0.006417405678164356,7.304847833934179,9.736502832266897
151,-0.006095789117020831,8.319602330258475,7.869741857172967
152,-0.005690453095692053,8.862551947019224,8.566536204974835
153,-0.006335364472157655,7.89177817660306,7.893488801588467
154,-0.0065200527733669696,7.56686192263836,7.991134211218945
155,-0.0069920997604957374,7.057624529536207,7.446250425737787
156,-0.006219355708819266,7.901302178269648,8.484340046846853
157,-0.006269676374061864,7.907493088811242,8.184168668146029
158,-0.007016944401306914,6.8240123715596015,8.21480089900125
159,-0.005851894329894054,8.573996848324013,8.456202928379511
160,-0.006699523051532206,7.338219281587877,7.865140105740291
161,-0.005979621023243564,8.415210132910016,8.205306942620371
162,-0.005988820055964554,8.097074724885966,9.207982023914521
163,-0.005917268731343302,8.181058014646949,9.37376132267284
164,-0.005833932490656501,8.538754729030504,8.667365505980001
165,-0.005702664544048094,8.812032698063081,8.637847782998005
166,-0.006573385263819956,7.39305991821981,8.327445151082808
167,-0.005988638581652036,8.142683410240801,9.03651148890089
168,-0.006010192432655067,8.117419883645962,8.989585469188448
169,-0.0060728598011036816,7.904392568643734,9.407959139468486
170,-0.006252317423676726,7.740262892066098,8.880863816732305
171,-0.00584663293876523,8.541176895052986,8.584355398913528
172,-0.00718544387032634,6.550820358953862,8.555959420053103
173,-0.006160002764239945,7.983366758887171,8.545627113354037
174,-0.006098497739050922,7.912813224988257,9.195579188377389
175,-0.006360874772663721,7.72065359588484,8.312424623173609
176,-0.00620467597580074,7.863868572032553,8.704549502227872
177,-0.006531712674532246,7.423670341576815,8.444217022277725
178,-0.006215777789414992,7.884293614398439,8.564658332885546
179,-0.005976052344819918,8.340173869933302,8.447411658121862
180,-0.0056118058209130356,8.70793579488884,9.575688702462559
181,-0.0063657581477654344,7.74998312432767,8.185782240019517
182,-0.00624235251338818,7.765357505453017,8.845096926444961
183,-0.00687624925562267,7.145201519623733,7.67826564615497
184,-0.005842720602018771,8.326515391808426,9.335074593484082
185,-0.006225938032851843,7.915740970451274,8.397478967595514
186,-0.006520921775176624,7.776863043395511,7.357589030058895
187,-0.007111472517968007,6.6666750793309655,8.40912977496521
188,-0.006991345341294695,6.859903969600972,8.197815173881077
189,-0.00613894189749505,8.237048936356729,7.879770782342431
190,-0.006020891666998888,8.344701965179667,8.185865702279036
191,-0.005392612067333361,9.299076191193992,9.191491268531127
192,-0.005667419260019675,8.937100101234924,8.495152861284518
193,-0.0059085187766931115,8.349193003548837,8.821038368282979
194,-0.006461568725735344,7.541582226765299,8.394121538287232
195,-0.006303767900042189,7.661622358501591,8.87000919604425
196,-0.006495189699220541,7.361442368921338,8.921693332252557
197,-0.006275152953305459,7.8832519658348374,8.233256351385393
198,-0.006098720711666889,7.935447922280422,9.103557753493362
199,-0.006324823760229093,7.673325436829509,8.694055515779464
200,-0.006585323653967573,7.343176657771585,8.454274675186166
201,-0.006221181140584609,7.817272551772246,8.777401957460125
202,-0.006225777918496765,7.826184792747023,8.715835604969081
203,-0.006453579291167598,7.756080659417396,7.722422312344265
