1,0.0,0.0,0.0,0.0,0.0
1,-0.8691570985131287,-0.7168521010547595,-0.24503949872151176,-1.0719469281577536,-0.9652684675997482
1,-1.3825385493486007,0.3295044065676256,1.231328843612883,-0.40865496956503866,-0.9839075193808519
1,-1.5493897120641096,-0.4037913930897086,0.37153477639579835,-0.47756976151392155,-0.04323668984524798
3,-2.8574630984550753,0.5787638052252891,1.2326437786696025,-0.16175146828424442,-0.35339734516097476
1,-3.131580965930717,0.6178870350847065,0.8329381902635562,-1.931275076300517,-0.10552785320205393
1,-4.403301988521035,1.2014507085411088,0.7466171923476226,-2.451412268073027,-1.4599730592371878
2,-4.698081224353675,-0.07084666215079238,1.93102187218635,-2.071860107647095,-0.7288820089159762
1,-6.528184676662715,0.01654429214237714,1.5708953812679083,-2.4022380650252666,-0.47369500218889876
1,-6.96107104020087,0.7754774736037434,1.6920434157336735,-2.3407161167227617,-0.521215317264584
4,-7.017182000113605,0.32255823427473385,1.940847706937785,-1.761349071378096,-0.10805529490723387
2,-8.059270328313161,-0.5722771992106827,2.988459806024143,-2.1759226699009635,-0.4225547322854427
1,-9.041454370576467,-1.4439104418414952,3.2421593098676533,-2.800247102149354,-1.1074595683307757
1,-10.097351492321792,-1.0808851188685786,4.043579185739567,-1.6692593568880199,-1.2596058810067152
3,-10.07326305769033,-2.5796184835006617,3.950157631239273,-1.771251626712034,-0.5378584494659628
11,-10.04804261033909,-3.7527482273533224,4.197710233676841,-0.8574773519625518,-0.9465337771550746
9,-9.658672154026064,-5.174121813194862,3.5048865259850785,-0.694077202180363,-0.19343031382113618
2,-9.933977238834375,-4.989281531773869,3.163229810693849,-0.3242529736387887,-0.11761685552530235
140,-9.63641679409523,-5.309441515482905,3.6570570333588894,0.6567391662013368,-0.11583732048646635
6,-9.879997907530152,-3.971074832679132,2.7505627090198645,0.6724094309548067,0.5953009222465729
5,-9.771488797191749,-3.5182001656481576,3.5030073458124957,0.5787660293711622,0.632814044224721
62,-8.427253187529391,-4.064610717569508,4.222478643979364,0.27130992975718476,2.112532398034064
8,-8.317694001638,-5.27459751776756,3.875283574290185,0.07251627830681123,1.960479221779961
11,-8.127429551664807,-3.8067024652784687,4.191921581888437,0.023420899242338686,3.317271199562494
13,-8.51726350753483,-2.7252099005729997,4.668437145219017,0.09410509217885213,3.2116303863152966
39,-8.297027682159474,-3.5472008453723296,3.8306922056028294,0.5461529220570281,3.211647506905862
9,-7.918211697131364,-4.010210184911506,4.84818988450811,0.4468604008525582,2.869293495947267
12,-7.5321848617221745,-4.161736003052151,4.951982697462229,-0.6839055395920256,2.8615283245773373
23,-7.49668682400494,-4.370370403732715,4.969851020477446,-1.2024323505443197,2.948526806251528
21,-7.2237839321691295,-4.593645112681869,4.9779463469639715,-0.39809674437527054,3.2892502793348086
119,-7.406118437342991,-4.590327665403155,4.624952477127791,0.07772060829682864,3.2979898549117315
9,-7.659219680829,-4.011908367992117,4.4262709457715275,0.013080846999310156,3.367850153588978
59,-7.67070195967015,-3.4920413276243942,4.03908927387994,0.15818786441224986,4.5930793662077285
5,-7.0963704048047145,-4.565045406921131,4.425132356845902,-0.29085895890581576,3.960286461421351
2,-7.089579204547849,-4.756962771732568,4.330670281727924,0.46504176539687453,3.9862085827720284
2,-6.9738031938854785,-5.224825710337496,4.906950361626476,1.202396287271053,3.3368824756431104
